category,accuracy,grp_size,gt_id,run_id
zinc,0.6153846153846154,13,ac8c9dc9-02b4-4ed-GT_TOPIC_zinc,ac8c9dc9-02b4-4ed
oilseed,0.8888888888888888,9,ac8c9dc9-02b4-4ed-GT_TOPIC_oilseed,ac8c9dc9-02b4-4ed
gold,0.7444444444444445,90,ac8c9dc9-02b4-4ed-GT_TOPIC_gold,ac8c9dc9-02b4-4ed
reserves,0.6326530612244898,49,ac8c9dc9-02b4-4ed-GT_TOPIC_reserves,ac8c9dc9-02b4-4ed
meal-feed,0.9090909090909091,11,ac8c9dc9-02b4-4ed-GT_TOPIC_meal-feed,ac8c9dc9-02b4-4ed
lead,0.875,8,ac8c9dc9-02b4-4ed-GT_TOPIC_lead,ac8c9dc9-02b4-4ed
nickel,0.75,4,ac8c9dc9-02b4-4ed-GT_TOPIC_nickel,ac8c9dc9-02b4-4ed
tea,1.0,5,ac8c9dc9-02b4-4ed-GT_TOPIC_tea,ac8c9dc9-02b4-4ed
gas,0.6666666666666666,18,ac8c9dc9-02b4-4ed-GT_TOPIC_gas,ac8c9dc9-02b4-4ed
platinum,1.0,3,ac8c9dc9-02b4-4ed-GT_TOPIC_platinum,ac8c9dc9-02b4-4ed
l-cattle,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_l-cattle,ac8c9dc9-02b4-4ed
trade,0.8650306748466258,326,ac8c9dc9-02b4-4ed-GT_TOPIC_trade,ac8c9dc9-02b4-4ed
potato,0.6,5,ac8c9dc9-02b4-4ed-GT_TOPIC_potato,ac8c9dc9-02b4-4ed
grain,0.7843137254901961,51,ac8c9dc9-02b4-4ed-GT_TOPIC_grain,ac8c9dc9-02b4-4ed
jobs,0.7959183673469388,49,ac8c9dc9-02b4-4ed-GT_TOPIC_jobs,ac8c9dc9-02b4-4ed
gnp,0.6216216216216216,74,ac8c9dc9-02b4-4ed-GT_TOPIC_gnp,ac8c9dc9-02b4-4ed
cpu,0.75,4,ac8c9dc9-02b4-4ed-GT_TOPIC_cpu,ac8c9dc9-02b4-4ed
coffee,0.9017857142857143,112,ac8c9dc9-02b4-4ed-GT_TOPIC_coffee,ac8c9dc9-02b4-4ed
lei,0.8571428571428571,14,ac8c9dc9-02b4-4ed-GT_TOPIC_lei,ac8c9dc9-02b4-4ed
rubber,0.95,40,ac8c9dc9-02b4-4ed-GT_TOPIC_rubber,ac8c9dc9-02b4-4ed
housing,0.8235294117647058,17,ac8c9dc9-02b4-4ed-GT_TOPIC_housing,ac8c9dc9-02b4-4ed
cpi,0.8028169014084507,71,ac8c9dc9-02b4-4ed-GT_TOPIC_cpi,ac8c9dc9-02b4-4ed
cocoa,0.8032786885245902,61,ac8c9dc9-02b4-4ed-GT_TOPIC_cocoa,ac8c9dc9-02b4-4ed
bop,0.8064516129032258,31,ac8c9dc9-02b4-4ed-GT_TOPIC_bop,ac8c9dc9-02b4-4ed
strategic-metal,0.8,15,ac8c9dc9-02b4-4ed-GT_TOPIC_strategic-metal,ac8c9dc9-02b4-4ed
income,1.0,11,ac8c9dc9-02b4-4ed-GT_TOPIC_income,ac8c9dc9-02b4-4ed
nat-gas,0.9166666666666666,36,ac8c9dc9-02b4-4ed-GT_TOPIC_nat-gas,ac8c9dc9-02b4-4ed
dmk,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_dmk,ac8c9dc9-02b4-4ed
veg-oil,0.8666666666666667,30,ac8c9dc9-02b4-4ed-GT_TOPIC_veg-oil,ac8c9dc9-02b4-4ed
carcass,0.9090909090909091,11,ac8c9dc9-02b4-4ed-GT_TOPIC_carcass,ac8c9dc9-02b4-4ed
copper,0.5909090909090909,44,ac8c9dc9-02b4-4ed-GT_TOPIC_copper,ac8c9dc9-02b4-4ed
tin,0.8518518518518519,27,ac8c9dc9-02b4-4ed-GT_TOPIC_tin,ac8c9dc9-02b4-4ed
dlr,1.0,6,ac8c9dc9-02b4-4ed-GT_TOPIC_dlr,ac8c9dc9-02b4-4ed
groundnut,1.0,2,ac8c9dc9-02b4-4ed-GT_TOPIC_groundnut,ac8c9dc9-02b4-4ed
acq,0.7290575916230366,2292,ac8c9dc9-02b4-4ed-GT_TOPIC_acq,ac8c9dc9-02b4-4ed
alum,0.78,50,ac8c9dc9-02b4-4ed-GT_TOPIC_alum,ac8c9dc9-02b4-4ed
iron-steel,0.8947368421052632,38,ac8c9dc9-02b4-4ed-GT_TOPIC_iron-steel,ac8c9dc9-02b4-4ed
money-supply,0.4966887417218543,151,ac8c9dc9-02b4-4ed-GT_TOPIC_money-supply,ac8c9dc9-02b4-4ed
silver,0.75,4,ac8c9dc9-02b4-4ed-GT_TOPIC_silver,ac8c9dc9-02b4-4ed
cotton,0.875,24,ac8c9dc9-02b4-4ed-GT_TOPIC_cotton,ac8c9dc9-02b4-4ed
wpi,0.9130434782608695,23,ac8c9dc9-02b4-4ed-GT_TOPIC_wpi,ac8c9dc9-02b4-4ed
lumber,1.0,14,ac8c9dc9-02b4-4ed-GT_TOPIC_lumber,ac8c9dc9-02b4-4ed
nzdlr,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_nzdlr,ac8c9dc9-02b4-4ed
coconut,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_coconut,ac8c9dc9-02b4-4ed
earn,0.5916390517461126,3923,ac8c9dc9-02b4-4ed-GT_TOPIC_earn,ac8c9dc9-02b4-4ed
propane,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_propane,ac8c9dc9-02b4-4ed
orange,0.5454545454545454,22,ac8c9dc9-02b4-4ed-GT_TOPIC_orange,ac8c9dc9-02b4-4ed
jet,1.0,3,ac8c9dc9-02b4-4ed-GT_TOPIC_jet,ac8c9dc9-02b4-4ed
rand,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_rand,ac8c9dc9-02b4-4ed
fuel,0.6363636363636364,11,ac8c9dc9-02b4-4ed-GT_TOPIC_fuel,ac8c9dc9-02b4-4ed
interest,0.8125,272,ac8c9dc9-02b4-4ed-GT_TOPIC_interest,ac8c9dc9-02b4-4ed
money-fx,0.7087378640776699,309,ac8c9dc9-02b4-4ed-GT_TOPIC_money-fx,ac8c9dc9-02b4-4ed
livestock,0.7727272727272727,22,ac8c9dc9-02b4-4ed-GT_TOPIC_livestock,ac8c9dc9-02b4-4ed
naphtha,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_naphtha,ac8c9dc9-02b4-4ed
hog,1.0,1,ac8c9dc9-02b4-4ed-GT_TOPIC_hog,ac8c9dc9-02b4-4ed
ipi,0.6888888888888889,45,ac8c9dc9-02b4-4ed-GT_TOPIC_ipi,ac8c9dc9-02b4-4ed
instal-debt,0.5,6,ac8c9dc9-02b4-4ed-GT_TOPIC_instal-debt,ac8c9dc9-02b4-4ed
crude,0.7459893048128342,374,ac8c9dc9-02b4-4ed-GT_TOPIC_crude,ac8c9dc9-02b4-4ed
heat,0.6,10,ac8c9dc9-02b4-4ed-GT_TOPIC_heat,ac8c9dc9-02b4-4ed
retail,0.7,20,ac8c9dc9-02b4-4ed-GT_TOPIC_retail,ac8c9dc9-02b4-4ed
yen,1.0,6,ac8c9dc9-02b4-4ed-GT_TOPIC_yen,ac8c9dc9-02b4-4ed
pet-chem,0.8421052631578947,19,74982bfe-aeb8-41c-GT_TOPIC_pet-chem,74982bfe-aeb8-41c
ship,0.8125,144,74982bfe-aeb8-41c-GT_TOPIC_ship,74982bfe-aeb8-41c
sugar,0.9262295081967213,122,74982bfe-aeb8-41c-GT_TOPIC_sugar,74982bfe-aeb8-41c
rice,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_rice,74982bfe-aeb8-41c
zinc,0.7692307692307693,13,74982bfe-aeb8-41c-GT_TOPIC_zinc,74982bfe-aeb8-41c
oilseed,1.0,9,74982bfe-aeb8-41c-GT_TOPIC_oilseed,74982bfe-aeb8-41c
gold,0.7333333333333333,90,74982bfe-aeb8-41c-GT_TOPIC_gold,74982bfe-aeb8-41c
reserves,0.5714285714285714,49,74982bfe-aeb8-41c-GT_TOPIC_reserves,74982bfe-aeb8-41c
meal-feed,1.0,11,74982bfe-aeb8-41c-GT_TOPIC_meal-feed,74982bfe-aeb8-41c
lead,0.75,8,74982bfe-aeb8-41c-GT_TOPIC_lead,74982bfe-aeb8-41c
nickel,1.0,4,74982bfe-aeb8-41c-GT_TOPIC_nickel,74982bfe-aeb8-41c
tea,1.0,5,74982bfe-aeb8-41c-GT_TOPIC_tea,74982bfe-aeb8-41c
gas,0.9444444444444444,18,74982bfe-aeb8-41c-GT_TOPIC_gas,74982bfe-aeb8-41c
platinum,1.0,3,74982bfe-aeb8-41c-GT_TOPIC_platinum,74982bfe-aeb8-41c
l-cattle,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_l-cattle,74982bfe-aeb8-41c
trade,0.8895705521472392,326,74982bfe-aeb8-41c-GT_TOPIC_trade,74982bfe-aeb8-41c
potato,0.4,5,74982bfe-aeb8-41c-GT_TOPIC_potato,74982bfe-aeb8-41c
grain,0.8823529411764706,51,74982bfe-aeb8-41c-GT_TOPIC_grain,74982bfe-aeb8-41c
jobs,0.673469387755102,49,74982bfe-aeb8-41c-GT_TOPIC_jobs,74982bfe-aeb8-41c
gnp,0.8783783783783784,74,74982bfe-aeb8-41c-GT_TOPIC_gnp,74982bfe-aeb8-41c
cpu,0.75,4,74982bfe-aeb8-41c-GT_TOPIC_cpu,74982bfe-aeb8-41c
coffee,0.9464285714285714,112,74982bfe-aeb8-41c-GT_TOPIC_coffee,74982bfe-aeb8-41c
lei,0.7142857142857143,14,74982bfe-aeb8-41c-GT_TOPIC_lei,74982bfe-aeb8-41c
rubber,0.925,40,74982bfe-aeb8-41c-GT_TOPIC_rubber,74982bfe-aeb8-41c
housing,0.7058823529411765,17,74982bfe-aeb8-41c-GT_TOPIC_housing,74982bfe-aeb8-41c
cpi,0.7605633802816901,71,74982bfe-aeb8-41c-GT_TOPIC_cpi,74982bfe-aeb8-41c
cocoa,0.9016393442622951,61,74982bfe-aeb8-41c-GT_TOPIC_cocoa,74982bfe-aeb8-41c
bop,0.7096774193548387,31,74982bfe-aeb8-41c-GT_TOPIC_bop,74982bfe-aeb8-41c
strategic-metal,0.8,15,74982bfe-aeb8-41c-GT_TOPIC_strategic-metal,74982bfe-aeb8-41c
income,0.6363636363636364,11,74982bfe-aeb8-41c-GT_TOPIC_income,74982bfe-aeb8-41c
nat-gas,0.9166666666666666,36,74982bfe-aeb8-41c-GT_TOPIC_nat-gas,74982bfe-aeb8-41c
dmk,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_dmk,74982bfe-aeb8-41c
veg-oil,0.9333333333333333,30,74982bfe-aeb8-41c-GT_TOPIC_veg-oil,74982bfe-aeb8-41c
carcass,0.9090909090909091,11,74982bfe-aeb8-41c-GT_TOPIC_carcass,74982bfe-aeb8-41c
copper,0.6818181818181818,44,74982bfe-aeb8-41c-GT_TOPIC_copper,74982bfe-aeb8-41c
tin,1.0,27,74982bfe-aeb8-41c-GT_TOPIC_tin,74982bfe-aeb8-41c
dlr,1.0,6,74982bfe-aeb8-41c-GT_TOPIC_dlr,74982bfe-aeb8-41c
groundnut,1.0,2,74982bfe-aeb8-41c-GT_TOPIC_groundnut,74982bfe-aeb8-41c
acq,0.40575916230366493,2292,74982bfe-aeb8-41c-GT_TOPIC_acq,74982bfe-aeb8-41c
alum,0.76,50,74982bfe-aeb8-41c-GT_TOPIC_alum,74982bfe-aeb8-41c
iron-steel,0.9473684210526315,38,74982bfe-aeb8-41c-GT_TOPIC_iron-steel,74982bfe-aeb8-41c
money-supply,0.5496688741721855,151,74982bfe-aeb8-41c-GT_TOPIC_money-supply,74982bfe-aeb8-41c
silver,0.75,4,74982bfe-aeb8-41c-GT_TOPIC_silver,74982bfe-aeb8-41c
cotton,0.7916666666666666,24,74982bfe-aeb8-41c-GT_TOPIC_cotton,74982bfe-aeb8-41c
wpi,0.9130434782608695,23,74982bfe-aeb8-41c-GT_TOPIC_wpi,74982bfe-aeb8-41c
lumber,1.0,14,74982bfe-aeb8-41c-GT_TOPIC_lumber,74982bfe-aeb8-41c
nzdlr,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_nzdlr,74982bfe-aeb8-41c
coconut,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_coconut,74982bfe-aeb8-41c
earn,0.5732857507009942,3923,74982bfe-aeb8-41c-GT_TOPIC_earn,74982bfe-aeb8-41c
propane,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_propane,74982bfe-aeb8-41c
orange,0.8181818181818182,22,74982bfe-aeb8-41c-GT_TOPIC_orange,74982bfe-aeb8-41c
jet,1.0,3,74982bfe-aeb8-41c-GT_TOPIC_jet,74982bfe-aeb8-41c
rand,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_rand,74982bfe-aeb8-41c
fuel,1.0,11,74982bfe-aeb8-41c-GT_TOPIC_fuel,74982bfe-aeb8-41c
interest,0.5808823529411765,272,74982bfe-aeb8-41c-GT_TOPIC_interest,74982bfe-aeb8-41c
money-fx,0.7216828478964401,309,74982bfe-aeb8-41c-GT_TOPIC_money-fx,74982bfe-aeb8-41c
livestock,0.7727272727272727,22,74982bfe-aeb8-41c-GT_TOPIC_livestock,74982bfe-aeb8-41c
naphtha,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_naphtha,74982bfe-aeb8-41c
hog,1.0,1,74982bfe-aeb8-41c-GT_TOPIC_hog,74982bfe-aeb8-41c
ipi,0.5777777777777777,45,74982bfe-aeb8-41c-GT_TOPIC_ipi,74982bfe-aeb8-41c
instal-debt,1.0,6,74982bfe-aeb8-41c-GT_TOPIC_instal-debt,74982bfe-aeb8-41c
crude,0.7165775401069518,374,74982bfe-aeb8-41c-GT_TOPIC_crude,74982bfe-aeb8-41c
heat,1.0,10,74982bfe-aeb8-41c-GT_TOPIC_heat,74982bfe-aeb8-41c
retail,0.5,20,74982bfe-aeb8-41c-GT_TOPIC_retail,74982bfe-aeb8-41c
yen,1.0,6,74982bfe-aeb8-41c-GT_TOPIC_yen,74982bfe-aeb8-41c
pet-chem,0.6842105263157895,19,3c734b08-d88b-431-GT_TOPIC_pet-chem,3c734b08-d88b-431
ship,0.8888888888888888,144,3c734b08-d88b-431-GT_TOPIC_ship,3c734b08-d88b-431
sugar,0.6885245901639344,122,3c734b08-d88b-431-GT_TOPIC_sugar,3c734b08-d88b-431
rice,1.0,1,3c734b08-d88b-431-GT_TOPIC_rice,3c734b08-d88b-431
zinc,0.7692307692307693,13,3c734b08-d88b-431-GT_TOPIC_zinc,3c734b08-d88b-431
oilseed,1.0,9,3c734b08-d88b-431-GT_TOPIC_oilseed,3c734b08-d88b-431
gold,0.9,90,3c734b08-d88b-431-GT_TOPIC_gold,3c734b08-d88b-431
reserves,0.9795918367346939,49,3c734b08-d88b-431-GT_TOPIC_reserves,3c734b08-d88b-431
meal-feed,1.0,11,3c734b08-d88b-431-GT_TOPIC_meal-feed,3c734b08-d88b-431
lead,1.0,8,3c734b08-d88b-431-GT_TOPIC_lead,3c734b08-d88b-431
nickel,1.0,4,3c734b08-d88b-431-GT_TOPIC_nickel,3c734b08-d88b-431
tea,1.0,5,3c734b08-d88b-431-GT_TOPIC_tea,3c734b08-d88b-431
gas,1.0,18,3c734b08-d88b-431-GT_TOPIC_gas,3c734b08-d88b-431
platinum,1.0,3,3c734b08-d88b-431-GT_TOPIC_platinum,3c734b08-d88b-431
l-cattle,1.0,1,3c734b08-d88b-431-GT_TOPIC_l-cattle,3c734b08-d88b-431
trade,0.9815950920245399,326,3c734b08-d88b-431-GT_TOPIC_trade,3c734b08-d88b-431
potato,0.8,5,3c734b08-d88b-431-GT_TOPIC_potato,3c734b08-d88b-431
grain,0.8823529411764706,51,3c734b08-d88b-431-GT_TOPIC_grain,3c734b08-d88b-431
jobs,0.9795918367346939,49,3c734b08-d88b-431-GT_TOPIC_jobs,3c734b08-d88b-431
gnp,0.972972972972973,74,3c734b08-d88b-431-GT_TOPIC_gnp,3c734b08-d88b-431
cpu,1.0,4,3c734b08-d88b-431-GT_TOPIC_cpu,3c734b08-d88b-431
coffee,0.75,112,3c734b08-d88b-431-GT_TOPIC_coffee,3c734b08-d88b-431
lei,1.0,14,3c734b08-d88b-431-GT_TOPIC_lei,3c734b08-d88b-431
rubber,0.725,40,3c734b08-d88b-431-GT_TOPIC_rubber,3c734b08-d88b-431
housing,1.0,17,3c734b08-d88b-431-GT_TOPIC_housing,3c734b08-d88b-431
cpi,1.0,71,3c734b08-d88b-431-GT_TOPIC_cpi,3c734b08-d88b-431
cocoa,0.6229508196721312,61,3c734b08-d88b-431-GT_TOPIC_cocoa,3c734b08-d88b-431
bop,1.0,31,3c734b08-d88b-431-GT_TOPIC_bop,3c734b08-d88b-431
strategic-metal,0.8,15,3c734b08-d88b-431-GT_TOPIC_strategic-metal,3c734b08-d88b-431
income,1.0,11,3c734b08-d88b-431-GT_TOPIC_income,3c734b08-d88b-431
nat-gas,0.8888888888888888,36,3c734b08-d88b-431-GT_TOPIC_nat-gas,3c734b08-d88b-431
dmk,1.0,1,3c734b08-d88b-431-GT_TOPIC_dmk,3c734b08-d88b-431
veg-oil,0.9333333333333333,30,3c734b08-d88b-431-GT_TOPIC_veg-oil,3c734b08-d88b-431
carcass,0.7272727272727273,11,3c734b08-d88b-431-GT_TOPIC_carcass,3c734b08-d88b-431
copper,0.6136363636363636,44,3c734b08-d88b-431-GT_TOPIC_copper,3c734b08-d88b-431
tin,0.7777777777777778,27,3c734b08-d88b-431-GT_TOPIC_tin,3c734b08-d88b-431
dlr,0.5,6,3c734b08-d88b-431-GT_TOPIC_dlr,3c734b08-d88b-431
groundnut,1.0,2,3c734b08-d88b-431-GT_TOPIC_groundnut,3c734b08-d88b-431
acq,0.6653577661431065,2292,3c734b08-d88b-431-GT_TOPIC_acq,3c734b08-d88b-431
alum,0.9,50,3c734b08-d88b-431-GT_TOPIC_alum,3c734b08-d88b-431
iron-steel,0.8421052631578947,38,3c734b08-d88b-431-GT_TOPIC_iron-steel,3c734b08-d88b-431
money-supply,0.8940397350993378,151,3c734b08-d88b-431-GT_TOPIC_money-supply,3c734b08-d88b-431
silver,1.0,4,3c734b08-d88b-431-GT_TOPIC_silver,3c734b08-d88b-431
cotton,0.9166666666666666,24,3c734b08-d88b-431-GT_TOPIC_cotton,3c734b08-d88b-431
wpi,1.0,23,3c734b08-d88b-431-GT_TOPIC_wpi,3c734b08-d88b-431
lumber,0.8571428571428571,14,3c734b08-d88b-431-GT_TOPIC_lumber,3c734b08-d88b-431
nzdlr,1.0,1,3c734b08-d88b-431-GT_TOPIC_nzdlr,3c734b08-d88b-431
coconut,1.0,1,3c734b08-d88b-431-GT_TOPIC_coconut,3c734b08-d88b-431
earn,0.62452204945195,3923,3c734b08-d88b-431-GT_TOPIC_earn,3c734b08-d88b-431
propane,1.0,1,3c734b08-d88b-431-GT_TOPIC_propane,3c734b08-d88b-431
orange,0.8636363636363636,22,3c734b08-d88b-431-GT_TOPIC_orange,3c734b08-d88b-431
jet,1.0,3,3c734b08-d88b-431-GT_TOPIC_jet,3c734b08-d88b-431
rand,1.0,1,3c734b08-d88b-431-GT_TOPIC_rand,3c734b08-d88b-431
fuel,1.0,11,3c734b08-d88b-431-GT_TOPIC_fuel,3c734b08-d88b-431
interest,0.5772058823529411,272,3c734b08-d88b-431-GT_TOPIC_interest,3c734b08-d88b-431
money-fx,0.5728155339805825,309,3c734b08-d88b-431-GT_TOPIC_money-fx,3c734b08-d88b-431
livestock,0.9090909090909091,22,3c734b08-d88b-431-GT_TOPIC_livestock,3c734b08-d88b-431
naphtha,1.0,1,3c734b08-d88b-431-GT_TOPIC_naphtha,3c734b08-d88b-431
hog,1.0,1,3c734b08-d88b-431-GT_TOPIC_hog,3c734b08-d88b-431
ipi,0.9777777777777777,45,3c734b08-d88b-431-GT_TOPIC_ipi,3c734b08-d88b-431
instal-debt,0.8333333333333334,6,3c734b08-d88b-431-GT_TOPIC_instal-debt,3c734b08-d88b-431
crude,0.9572192513368984,374,3c734b08-d88b-431-GT_TOPIC_crude,3c734b08-d88b-431
heat,1.0,10,3c734b08-d88b-431-GT_TOPIC_heat,3c734b08-d88b-431
retail,1.0,20,3c734b08-d88b-431-GT_TOPIC_retail,3c734b08-d88b-431
yen,0.6666666666666666,6,3c734b08-d88b-431-GT_TOPIC_yen,3c734b08-d88b-431
pet-chem,0.21052631578947367,19,f6481e79-01a9-427-GT_TOPIC_pet-chem,f6481e79-01a9-427
ship,0.5902777777777778,144,f6481e79-01a9-427-GT_TOPIC_ship,f6481e79-01a9-427
sugar,0.36885245901639346,122,f6481e79-01a9-427-GT_TOPIC_sugar,f6481e79-01a9-427
rice,1.0,1,f6481e79-01a9-427-GT_TOPIC_rice,f6481e79-01a9-427
zinc,0.6923076923076923,13,f6481e79-01a9-427-GT_TOPIC_zinc,f6481e79-01a9-427
oilseed,0.4444444444444444,9,f6481e79-01a9-427-GT_TOPIC_oilseed,f6481e79-01a9-427
gold,0.5666666666666667,90,f6481e79-01a9-427-GT_TOPIC_gold,f6481e79-01a9-427
reserves,0.8367346938775511,49,f6481e79-01a9-427-GT_TOPIC_reserves,f6481e79-01a9-427
meal-feed,0.45454545454545453,11,f6481e79-01a9-427-GT_TOPIC_meal-feed,f6481e79-01a9-427
lead,0.625,8,f6481e79-01a9-427-GT_TOPIC_lead,f6481e79-01a9-427
nickel,0.75,4,f6481e79-01a9-427-GT_TOPIC_nickel,f6481e79-01a9-427
tea,1.0,5,f6481e79-01a9-427-GT_TOPIC_tea,f6481e79-01a9-427
gas,0.3888888888888889,18,f6481e79-01a9-427-GT_TOPIC_gas,f6481e79-01a9-427
platinum,1.0,3,f6481e79-01a9-427-GT_TOPIC_platinum,f6481e79-01a9-427
l-cattle,1.0,1,f6481e79-01a9-427-GT_TOPIC_l-cattle,f6481e79-01a9-427
trade,0.7852760736196319,326,f6481e79-01a9-427-GT_TOPIC_trade,f6481e79-01a9-427
potato,0.6,5,f6481e79-01a9-427-GT_TOPIC_potato,f6481e79-01a9-427
grain,0.45098039215686275,51,f6481e79-01a9-427-GT_TOPIC_grain,f6481e79-01a9-427
jobs,0.9387755102040817,49,f6481e79-01a9-427-GT_TOPIC_jobs,f6481e79-01a9-427
gnp,0.7432432432432432,74,f6481e79-01a9-427-GT_TOPIC_gnp,f6481e79-01a9-427
cpu,1.0,4,f6481e79-01a9-427-GT_TOPIC_cpu,f6481e79-01a9-427
coffee,0.5535714285714286,112,f6481e79-01a9-427-GT_TOPIC_coffee,f6481e79-01a9-427
lei,1.0,14,f6481e79-01a9-427-GT_TOPIC_lei,f6481e79-01a9-427
rubber,0.65,40,f6481e79-01a9-427-GT_TOPIC_rubber,f6481e79-01a9-427
housing,0.9411764705882353,17,f6481e79-01a9-427-GT_TOPIC_housing,f6481e79-01a9-427
cpi,0.9154929577464789,71,f6481e79-01a9-427-GT_TOPIC_cpi,f6481e79-01a9-427
cocoa,0.639344262295082,61,f6481e79-01a9-427-GT_TOPIC_cocoa,f6481e79-01a9-427
bop,0.9354838709677419,31,f6481e79-01a9-427-GT_TOPIC_bop,f6481e79-01a9-427
strategic-metal,0.6,15,f6481e79-01a9-427-GT_TOPIC_strategic-metal,f6481e79-01a9-427
income,1.0,11,f6481e79-01a9-427-GT_TOPIC_income,f6481e79-01a9-427
nat-gas,0.4722222222222222,36,f6481e79-01a9-427-GT_TOPIC_nat-gas,f6481e79-01a9-427
dmk,1.0,1,f6481e79-01a9-427-GT_TOPIC_dmk,f6481e79-01a9-427
veg-oil,0.7,30,f6481e79-01a9-427-GT_TOPIC_veg-oil,f6481e79-01a9-427
carcass,0.5454545454545454,11,f6481e79-01a9-427-GT_TOPIC_carcass,f6481e79-01a9-427
copper,0.36363636363636365,44,f6481e79-01a9-427-GT_TOPIC_copper,f6481e79-01a9-427
tin,0.6666666666666666,27,f6481e79-01a9-427-GT_TOPIC_tin,f6481e79-01a9-427
dlr,0.5,6,f6481e79-01a9-427-GT_TOPIC_dlr,f6481e79-01a9-427
groundnut,0.5,2,f6481e79-01a9-427-GT_TOPIC_groundnut,f6481e79-01a9-427
acq,0.731239092495637,2292,f6481e79-01a9-427-GT_TOPIC_acq,f6481e79-01a9-427
alum,0.36,50,f6481e79-01a9-427-GT_TOPIC_alum,f6481e79-01a9-427
iron-steel,0.6052631578947368,38,f6481e79-01a9-427-GT_TOPIC_iron-steel,f6481e79-01a9-427
money-supply,0.7615894039735099,151,f6481e79-01a9-427-GT_TOPIC_money-supply,f6481e79-01a9-427
silver,0.75,4,f6481e79-01a9-427-GT_TOPIC_silver,f6481e79-01a9-427
cotton,0.7083333333333334,24,f6481e79-01a9-427-GT_TOPIC_cotton,f6481e79-01a9-427
wpi,1.0,23,f6481e79-01a9-427-GT_TOPIC_wpi,f6481e79-01a9-427
lumber,0.5714285714285714,14,f6481e79-01a9-427-GT_TOPIC_lumber,f6481e79-01a9-427
nzdlr,1.0,1,f6481e79-01a9-427-GT_TOPIC_nzdlr,f6481e79-01a9-427
coconut,1.0,1,f6481e79-01a9-427-GT_TOPIC_coconut,f6481e79-01a9-427
earn,0.5635992862605149,3923,f6481e79-01a9-427-GT_TOPIC_earn,f6481e79-01a9-427
propane,1.0,1,f6481e79-01a9-427-GT_TOPIC_propane,f6481e79-01a9-427
orange,0.4090909090909091,22,f6481e79-01a9-427-GT_TOPIC_orange,f6481e79-01a9-427
jet,0.6666666666666666,3,f6481e79-01a9-427-GT_TOPIC_jet,f6481e79-01a9-427
rand,1.0,1,f6481e79-01a9-427-GT_TOPIC_rand,f6481e79-01a9-427
fuel,0.9090909090909091,11,f6481e79-01a9-427-GT_TOPIC_fuel,f6481e79-01a9-427
interest,0.5551470588235294,272,f6481e79-01a9-427-GT_TOPIC_interest,f6481e79-01a9-427
money-fx,0.5598705501618123,309,f6481e79-01a9-427-GT_TOPIC_money-fx,f6481e79-01a9-427
livestock,0.36363636363636365,22,f6481e79-01a9-427-GT_TOPIC_livestock,f6481e79-01a9-427
naphtha,1.0,1,f6481e79-01a9-427-GT_TOPIC_naphtha,f6481e79-01a9-427
hog,1.0,1,f6481e79-01a9-427-GT_TOPIC_hog,f6481e79-01a9-427
ipi,0.9555555555555556,45,f6481e79-01a9-427-GT_TOPIC_ipi,f6481e79-01a9-427
instal-debt,0.8333333333333334,6,f6481e79-01a9-427-GT_TOPIC_instal-debt,f6481e79-01a9-427
crude,0.39572192513368987,374,f6481e79-01a9-427-GT_TOPIC_crude,f6481e79-01a9-427
heat,0.6,10,f6481e79-01a9-427-GT_TOPIC_heat,f6481e79-01a9-427
retail,0.9,20,f6481e79-01a9-427-GT_TOPIC_retail,f6481e79-01a9-427
yen,1.0,6,f6481e79-01a9-427-GT_TOPIC_yen,f6481e79-01a9-427
pet-chem,0.3157894736842105,19,17cb2a69-7f8f-479-GT_TOPIC_pet-chem,17cb2a69-7f8f-479
ship,0.4513888888888889,144,17cb2a69-7f8f-479-GT_TOPIC_ship,17cb2a69-7f8f-479
sugar,0.5737704918032787,122,17cb2a69-7f8f-479-GT_TOPIC_sugar,17cb2a69-7f8f-479
rice,1.0,1,17cb2a69-7f8f-479-GT_TOPIC_rice,17cb2a69-7f8f-479
zinc,0.3076923076923077,13,17cb2a69-7f8f-479-GT_TOPIC_zinc,17cb2a69-7f8f-479
oilseed,0.6666666666666666,9,17cb2a69-7f8f-479-GT_TOPIC_oilseed,17cb2a69-7f8f-479
gold,0.3888888888888889,90,17cb2a69-7f8f-479-GT_TOPIC_gold,17cb2a69-7f8f-479
reserves,0.5102040816326531,49,17cb2a69-7f8f-479-GT_TOPIC_reserves,17cb2a69-7f8f-479
